11.6882,28.3118,78.09,1.8549,265.206,1.4141,0.0179,-0.0073,18.1525,9.7046,6.2758,0.8182,0.9753,-0.0085,0.8031,0.0331,-0.0288,1.2564,0.9002,130.3082,PASS
12.1627,27.8373,14.37,1.8942,265.922,2.0579,0.0183,-0.0056,16.9061,10.2918,3.27,1.0824,1.2771,0.0003,0.7623,0.0488,0.0149,0.4291,0.455,108.1191,FAIL
14.9164,25.0836,61.1,1.725,264.188,1.5371,0.0167,-0.0059,21.6833,10.113,3.9784,0.5087,0.5955,0.0051,0.728,0.035,0.0,0.4533,0.9025,128.9618,FAIL
17.3773,22.6227,76.9,1.9245,,1.4336,0.0186,-0.0075,25.5177,9.5007,1.955,0.9386,1.1054,-0.065,0.6797,0.0333,-0.0167,0.5815,1.3045,119.9791,PASS
21.1927,-1.1927,78.11,3.5863,258.406,1.1299,0.0341,-0.0047,24.2607,10.4109,1.9278,0.7531,0.8987,0.0125,1.0879,0.0263,0.0046,0.3514,0.898,112.0755,PASS
22.3618,17.6382,74.57,1.4406,,1.1299,0.0139999999999999,-0.0041,28.1392,9.7825,2.4251,0.5969,0.7015,0.004,0.8617,0.0263,-0.0419,0.8038,0.2328,115.9182,FAIL
19.5791,20.4209,74.57,1.0833,,1.5106,0.0105,-0.0031,24.8005,9.5917,3.6206,0.5969,0.7015,-0.0021,1.0392,0.0351,0.0223,0.6427,0.4495,121.7209,PASS
28.1182,-8.1182,73.95,1.4197,263.276,1.5106,0.0137,-0.0071,37.6915,9.1999,2.049,0.5857,0.6783,0.0094,0.9735,0.0351,0.067,0.3917,1.2745,118.6936,PASS
25.5327,-5.5327,74.04,1.3003,263.682,1.5106,0.0126,-0.0066,34.0855,9.4147,2.1292,0.6997,0.8227,-0.0592,0.8833,0.0351,0.0065,0.455,0.9333,122.3327,PASS
19.5164,0.4836,4.138,1.4616,263.066,1.393,0.0142,-0.0052,26.2174,9.847,1.8126,0.8505,0.9965,0.0251,0.9083,0.0322,0.0372,0.4062,1.3330000000000002,123.5555,PASS
17.5264,22.4736,76.9,1.5012,,1.393,0.0146,-0.0016,22.8371,10.1924,7.5898,0.9386,1.1054,-0.0145,0.5848,0.0322,0.1246,0.3257,1.318,116.0718,PASS
16.03,3.97,1.4340000000000002,1.7554,266.526,1.393,0.017,-0.0051,22.4489,9.7659,3.0877,0.9784,1.1404,0.0258,0.522,0.0322,0.0084,0.4476,1.304,129.0845,PASS
19.88,0.12,4.198,1.7251,263.02,1.393,0.0167,-0.0092,27.2876,10.3503,2.9003,0.8505,0.9965,-0.0638,0.7874,0.0322,-0.0372,0.3507,1.31,126.6509,PASS
23.6564,-3.6564,5.988,1.4638,265.688,1.4119,0.0142,-0.0072,31.9128,10.3647,2.2724,0.8505,0.9965,0.0089,0.7248,0.0326,-0.04,0.2777,1.3122,122.2091,PASS
21.6064,18.3936,74.57,1.5379,,1.7238,0.0149,-0.0108,29.3176,8.8407,1.9061,0.5969,0.7015,-0.0026,1.021,0.0395,0.0,2.0334,0.4425,118.9155,PASS
24.6464,15.3536,14.41,0.3813,,3.1938,0.0037,-0.0076,33.5962,9.5066,1.987,0.879,1.0459,-0.0182,0.4816,0.0745,0.0,0.5142,0.4429999999999999,116.9618,PASS
17.0036,2.9964,76.33,2.24,259.54400000000004,1.0297,0.0214,-0.0071,24.7224,9.747,2.7998,0.9265,1.0891,-0.0449,0.522,0.0236,-0.0632,0.3428,0.4515,109.8318,PASS
26.9155,-6.9155,78.25,2.2223,259.91,1.0297,0.0213,-0.0062,34.5361,9.8198,1.0309,1.0498,1.2364,0.0002,0.9233,0.0236,-0.0521,0.3879999999999999,1.2977,102.8327,PASS
22.6127,17.3873,76.69,1.2655,265.49,1.6664,0.0123,-0.0078,27.4102,10.215,2.4997,0.8976,1.0644,0.0012,1.2554,0.0381,-0.0205,3.4114,1.3125,128.1745,PASS
26.8864,13.1136,76.67,2.2383,261.806,1.0297,0.0214,-0.0087,37.2145,9.7745,2.3546,0.8333,0.9836,-0.0053,0.6042,0.0236,-0.0586,0.4089,0.8902,127.7736,PASS
25.2927,14.7073,14.14,1.7651,260.644,2.3284,0.017,-0.0112,31.4769,8.6625,2.9321,0.4277,0.4996,0.0029,1.4195,0.0545,0.0177,0.9961,1.2905,120.0255,PASS
10.4891,29.5109,65.83,1.9758,,1.6664,0.019,-0.0098,16.8198,9.8631,1.6795,0.5379999999999999,0.5279,-0.0491,0.5855,0.0381,-0.0391,0.3989,1.2919999999999998,114.72,PASS
26.8518,13.1482,14.26,2.2207,261.972,1.0297,0.0213,-0.0093,33.6192,9.75,2.1644,0.5559,0.662,-0.0587,1.261,0.0236,0.0167,0.446,1.2717,118.3209,PASS
23.3864,-3.3864,73.95,1.205,259.79200000000003,3.2023,0.0117,-0.0087,30.6289,9.7447,2.6986,0.5857,0.6783,-0.0422,1.0404,0.075,0.0102,1.4992,1.2803,103.7836,PASS
15.5964,4.4036,,1.2699,260.822,3.2023,0.0124,-0.0084,21.199,9.672,2.1024,0.5398,0.6302,0.0147,0.7618,0.075,-0.0344,2.8455,0.446,108.4455,PASS
22.4527,17.5473,76.69,1.668,260.862,2.3284,0.0161,-0.0093,32.0705,9.6398,1.9537,0.8976,1.0644,0.0052,0.7865,0.0545,-0.0186,1.2511,0.904,128.9691,PASS
30.1245,-10.1245,76.73,1.3012,266.01,3.2023,0.0126,-0.006,39.5532,10.4472,2.3304,0.8007,0.9393,0.0113,0.6241,0.075,-0.0307,0.2675,1.3195,106.2591,PASS
26.0218,13.9782,14.14,0.8767,,2.3284,0.0086,-0.0091,31.3313,10.499,2.7344,0.4277,0.4996,-0.0227,0.9695,0.0545,-0.0046,4.0045,0.2239999999999999,127.4291,PASS
26.5109,13.4891,14.14,1.6027,267.024,2.3284,0.0154,-0.0087,32.8848,9.4864,2.9765,0.4277,0.4996,-0.0065,1.4412,0.0545,-0.0074,4.2234,1.284,118.6045,PASS
15.0973,24.9027,14.37,0.6467,,2.3284,0.0063,-0.0033,22.6227,9.7739,3.1546,1.0824,1.2771,0.0047,0.7396,0.0545,0.0679,1.0515,1.338,122.5764,FAIL
16.5264,23.4736,65.83,1.5383,,2.5188,0.0149,-0.0093,24.3206,9.8035,1.2161,0.5379999999999999,0.5279,0.0036,0.9636,0.0588,0.0065,0.6573,1.2905,111.2055,PASS
24.8491,15.1509,74.54,1.2867,260.078,2.3284,0.0125,-0.0085,30.1427,9.5543,2.4526,0.7927,0.9368,-0.0173,1.1741,0.0545,-0.0512,5.2486,1.2542,128.9109,FAIL
22.6636,-2.6636,77.41,1.9298,259.598,3.2023,0.0186,-0.0077,30.0241,10.0255,1.9726,1.0398,1.2223,-0.0379,0.7102,0.075,-0.0093,0.361,1.2973,106.1045,PASS
22.4636,-2.4636,72.29,1.7789,259.196,3.2023,0.0171,-0.0082,30.3538,10.0005,1.6958,0.6135,0.7162,-0.0482,1.4443,0.075,-0.0223,0.3301,1.247,103.13,PASS
20.6864,19.3136,79.48,1.3993,,1.391,0.0136,-0.0088,29.3844,10.194,3.2591,0.6385,0.7584,0.0025,0.7906,0.032,-0.0902,0.5256,1.2908,134.7536,PASS
31.6955,8.3045,74.54,1.7925,,0.8516,0.0173,-0.0068,41.5512,10.1081,2.1769,0.7927,0.9368,-0.0375,0.9799,0.0198,-0.0028,0.3377,0.6727,103.8955,PASS
34.97,5.03,79.48,1.7323,262.644,0.8516,0.0168,-0.0056,38.8982,10.0934,6.6739,0.6385,0.7584,-0.0565,0.745,0.0198,0.0372,0.3856,1.3072,94.1618,FAIL
27.9055,12.0945,14.41,1.3234,,1.2241,0.0129,-0.0071,36.6103,10.6454,2.3972,0.879,1.0459,-0.059,0.6595,0.0284,0.0149,0.4858,0.4397,106.4609,PASS
16.8627,23.1373,74.57,2.2069,,1.2241,0.0213,-0.008,22.3489,9.7465,3.5742,0.5969,0.7015,-0.0007,1.1102,0.0284,-0.0502,2.1687,0.6679999999999999,121.3991,PASS
14.9618,25.0382,65.83,1.4986,261.338,2.5188,0.0145,-0.0091,20.2052,9.7807,5.6218,0.5379999999999999,0.5279,0.0501,0.5895,0.0588,0.0409,0.7397,1.289,110.3636,FAIL
16.6891,23.3109,78.13,1.525,,0.8516,0.0148,-0.0078,20.8271,10.2702,2.3758,0.9352,1.1086,-0.006,0.7038,0.0198,-0.0139999999999999,0.5254,1.2922,114.6418,PASS
16.0445,23.9555,65.83,1.6462,,0.8516,0.0159,-0.0094,21.1546,10.0409,2.2094,0.5379999999999999,0.5279,0.0008,0.9315,0.0198,-0.0233,0.3621,1.2688,114.9182,FAIL
18.61,21.39,14.41,1.8979,264.014,0.9228,0.0183,-0.0069999999999999,26.658,10.2057,1.3506,0.879,1.0459,-0.0726,0.7014,0.0214,-0.0353,0.4435,0.4373,107.4818,PASS
38.4118,1.5882,79.48,1.5114,,0.9228,0.0146,-0.0075,46.7625,10.7124,1.2342,0.6385,0.7584,-0.0153,0.9434,0.0214,0.0326,0.3739,1.2853,94.0427,PASS
19.3218,0.6782,,1.2029,261.714,1.2241,0.0117,-0.0078,27.7301,10.6441,1.939,0.5398,0.6302,-0.0313,0.7546,0.0284,0.0772,0.4566,1.3265,106.5782,PASS
19.9545,20.0455,74.8,1.2708,264.596,1.2241,0.0123,-0.0069999999999999,26.3171,10.3876,2.5763,0.6723,0.7898,0.0055,0.8916,0.0284,0.0177,4.5487,0.652,110.8109,PASS
18.1036,21.8964,74.8,2.0277,,1.2241,0.0196,-0.0087,23.5885,10.2718,4.1814,0.6723,0.7898,-0.0016,1.218,0.0284,0.0279,0.4471,1.2692,111.0836,PASS
17.1191,22.8809,79.42,1.1893,264.04200000000003,0.9513,0.0116,-0.0037,23.0468,10.68,2.0947,0.8929,1.0407,-0.0557,0.8462,0.0223,-0.0539,0.3681,1.2842,109.7345,PASS
37.4791,2.5209,14.41,1.6997,263.54200000000003,0.9228,0.0165,-0.0055,46.2635,9.9522,1.9747,0.879,1.0459,-0.0455,0.5723,0.0214,0.0056,0.7040000000000001,0.2253,91.9636,FAIL
24.0473,15.9527,74.8,1.4902,264.334,1.0409,0.0145,-0.0101,30.4154,11.0203,1.841,0.6723,0.7898,-0.0084,0.7969,0.0243,-0.0158,4.5412,0.6557,119.0545,FAIL
21.6545,-1.6545,78.25,1.4987,259.064,3.8125,0.0146,-0.0066,29.9145,10.6095,2.7673,1.0498,1.2364,0.0157,0.8318,0.092,-0.0893,0.3814,1.2945,110.9764,PASS
33.2609,6.7391,79.48,0.9742,263.86,4.2196,0.0095,-0.0038,39.587,9.932,3.5515,0.6385,0.7584,-0.0029,1.0521,0.1019,-0.0335,0.5429,1.3152,96.6418,PASS
26.1882,13.8118,14.14,0.7779,264.056,5.0462,0.0076,-0.0033,36.5543,9.1397,1.8133,0.4277,0.4996,-0.0051,0.8614,0.1206,0.0,0.4134,0.4385,131.6173,PASS
21.6791,18.3209,79.42,0.376,246.422,5.0462,0.0037,-0.0057,29.9815,9.1557,0.9517,0.8929,1.0407,0.0055,0.495,0.1206,0.0,0.4882,1.298,109.0318,FAIL
23.5418,16.4582,74.19,1.7486,264.106,4.1959,0.0169,-0.0057,32.3378,8.8833,2.2359,0.5928,0.6901,-0.0035,0.8288,0.1008,0.0046,0.3262,1.2418,110.4482,PASS
30.95,9.05,78.13,0.8118,264.742,1.6936,0.0079,-0.0057,39.683,9.1136,2.7566,0.9352,1.1086,-0.0067,0.8829,0.0395,0.0344,0.4198,1.3090000000000002,99.1745,FAIL
21.1691,18.8309,78.13,0.7839,263.976,1.2337,0.0076,-0.0064,29.5773,9.708,1.5014,0.9352,1.1086,0.0037,0.6912,0.0286,-0.0056,0.8201,1.2335,107.19,PASS
21.7191,18.2809,76.99,0.7478,264.034,1.2337,0.0073,-0.0053,29.8969,9.0959,2.0287,0.9192,1.0803,0.0039,0.8818,0.0286,0.0093,0.4539999999999999,1.2997,111.2245,PASS
20.2,19.8,73.32,1.1005,262.2,1.2337,0.0107,-0.0074,28.6955,9.118,3.0385,0.6716,0.8007,0.0152,1.2833,0.0286,-0.0186,0.4519,1.2715,106.9691,PASS
28.3182,11.6818,14.26,0.9988,265.002,1.2337,0.0097,-0.0069999999999999,38.8044,9.7637,2.6145,0.5559,0.662,-0.0487,1.1533,0.0286,0.0,1.075,1.2857,124.8055,PASS
17.5655,22.4345,79.42,1.7578,263.79400000000004,1.2337,0.0169,-0.0054,25.4333,9.3711,2.8337,0.8929,1.0407,-0.0544,0.9554,0.0286,0.0,0.8146,1.3035,108.2055,PASS
22.8373,17.1627,65.55,1.9036,264.368,1.2337,0.0183,-0.0069999999999999,28.6681,9.3955,2.3283,0.357,0.4184,-0.0111,0.6764,0.0286,0.0,0.8034,1.2833,110.9355,PASS
14.5427,25.4573,79.42,0.8943,266.228,1.5921,0.0087,-0.0046,20.874,9.8426,4.3278,0.8929,1.0407,-0.0004,0.8529,0.0373,0.0558,0.4479,1.293,110.6364,PASS
19.4491,20.5509,14.41,1.1992,,1.8575,0.0117,-0.0031,24.9395,10.1235,1.578,0.879,1.0459,-0.0645,0.5479999999999999,0.0437,0.1479,0.5063,0.441,106.6736,PASS
21.3173,18.6827,76.67,1.1099,266.692,1.5921,0.0108,-0.0078,28.9468,10.5025,3.5425,0.8333,0.9836,0.0078,0.8367,0.0373,-0.0065,0.392,1.2993,108.2727,PASS
14.5573,25.4427,13.92,1.5858,261.73,3.0548,0.0153,-0.0055,22.6504,9.902,2.6175,0.6491,0.7613,-0.0134,1.2015,0.0712,-0.0037,0.3626,0.9625,107.31,PASS
22.3627,17.6373,14.14,1.1157,263.256,1.8575,0.0109,-0.0063,31.3539,10.1394,2.0763,0.4277,0.4996,-0.0537,1.3318,0.0437,0.0084,0.4602,1.2645,110.7882,PASS
15.6491,24.3509,13.92,1.7021,262.666,3.0548,0.0165,-0.005,23.1757,9.946,2.4299,0.6491,0.7613,-0.0046,0.9221,0.0712,0.0019,1.0185,0.9688,110.8618,PASS
27.9373,12.0627,74.8,1.5905,262.988,3.0548,0.0154,-0.0071,38.0327,9.9707,2.5452,0.6723,0.7898,-0.0512,0.7886,0.0712,-0.0149,1.1306,1.281,123.5236,PASS
30.4773,9.5227,74.54,1.1592,263.494,1.8575,0.0113,-0.0053,40.9448,10.0926,2.4372,0.7927,0.9368,-0.0669,1.0256,0.0437,0.0046,0.3272,0.8933,125.8373,PASS
17.0755,22.9245,78.13,2.3661,,1.5921,0.0226,-0.0061,22.9914,9.4946,2.652,0.9352,1.1086,0.0151,0.5937,0.0373,-0.0307,0.8696,1.2503,106.4373,PASS
30.6664,9.3336,74.8,0.9558,264.188,3.0548,0.0093,-0.0092,41.5043,10.3558,3.8128,0.6723,0.7898,0.0115,1.0404,0.0712,0.0214,0.3444,1.2515,126.1736,PASS
27.4609,12.5391,79.48,0.9416,265.394,1.9846,0.0092,-0.0071,37.4506,8.8623,3.7387,0.6385,0.7584,0.0126,0.7939,0.0465,-0.066,1.3942,1.3255,126.5445,PASS
27.5691,12.4309,73.32,1.2543,265.058,1.6936,0.0122,-0.0063,37.4995,9.6496,4.3472,0.6716,0.8007,-0.0001,1.5484,0.0395,0.0,0.8039,1.3057,100.7318,FAIL
11.3645,28.6355,14.55,1.129,264.492,1.9846,0.011,-0.0053,18.6261,8.9623,1.2652,0.9365,1.0959,-0.0027,0.7694,0.0465,-0.0428,1.2515,0.9725,117.4964,PASS
31.3073,8.6927,74.8,2.5063,,1.8575,0.0245,-0.006,42.1115,10.204,1.5264,0.6723,0.7898,0.0127,0.7907,0.0437,-0.0223,0.2087,0.6565,122.5864,PASS
25.3055,-5.3055,76.69,1.659,,1.9846,0.0161,-0.0054,31.4125,9.9919,1.5845,0.8976,1.0644,0.0168,0.7228,0.0465,-0.0605,0.8935,1.2955,104.5964,PASS
28.7491,-8.7491,78.27,2.0999,261.624,1.9846,0.0202,-0.0066,35.3973,10.3618,2.3007,0.9299,1.0956,0.0006,0.5487,0.0465,-0.0112,0.3131,1.2847,99.1655,PASS
13.3418,26.6582,76.52,1.2446,259.346,2.5433,0.0122,-0.004,17.0797,10.1496,2.1337,0.7164,0.8446,-0.0298,1.1222,0.06,-0.04,1.0527,0.974,112.8936,PASS
11.2936,28.7064,76.52,1.4003,,2.5433,0.0137,-0.0047,15.0708,10.17,1.5644,0.7164,0.8446,-0.0038,0.9391,0.06,0.0028,1.0689,1.329,115.1173,PASS
28.2255,-8.2255,,1.3796,261.436,,0.0133,-0.0053,37.532,9.4636,2.0766,0.5398,0.6302,-0.0339,0.6071,,-0.0056,0.8855,1.2697,100.4627,PASS
11.8809,28.1191,78.68,1.3617,259.98,2.5433,0.0133,-0.0049,18.6476,10.1361,1.5086,0.3607,0.4221,0.0046,0.8876,0.06,0.0344,1.0301,0.9835,117.5436,PASS
11.3327,8.6673,76.33,1.4659,263.184,1.5921,0.0142,-0.0071,18.5853,10.0685,1.3513,0.9265,1.0891,-0.0169,0.5954,0.0373,0.0791,0.8702,0.4525,114.1055,PASS
16.1491,3.8509,72.29,1.3959,264.724,1.8575,0.0135,-0.0061,21.2791,9.9865,1.9747,0.6135,0.7162,-0.0319,1.1516,0.0437,0.0093,0.4489,1.2893,112.8582,PASS
35.1964,-15.1964,76.67,1.3778,259.704,,0.0134,-0.0063,38.7128,9.3991,1.1931,0.8333,0.9836,0.0078,0.6285,,0.1181,0.8286,0.6873,89.8127,PASS
26.4836,-6.4836,76.33,1.7213,264.488,2.4714,0.0167,-0.0054,34.5138,10.1871,1.9658,0.9265,1.0891,0.0188,1.1303,0.0586,-0.0102,0.408,1.2717,101.1791,PASS
31.2182,-11.2182,78.25,1.9383,262.48400000000004,,0.0187,-0.0058,39.6995,10.0165,1.9708,1.0498,1.2364,0.0382,0.9785,,0.0084,0.7349,1.351,96.3364,PASS
28.4409,11.5591,14.14,1.2508,264.156,1.8575,0.0122,-0.0052,39.2802,10.1679,6.1589,0.4277,0.4996,0.0089,1.1035,0.0437,0.0381,0.4659,0.4379999999999999,126.4273,FAIL
11.5773,28.4227,76.52,1.4744,,2.6477,0.0143,-0.005,17.7542,10.3122,3.0585,0.7164,0.8446,-0.0249,0.9167,0.0625,-0.0056,0.578,1.2717,114.7864,PASS
15.5273,24.4727,78.68,1.4541,,2.6477,0.0141,-0.005,19.7605,10.3165,2.3407,0.3607,0.4221,0.0033,1.0321,0.0625,0.0809,0.6039,0.987,110.09,PASS
34.8655,5.1345,74.57,0.5029,,2.5433,0.0049,-0.006,40.4495,9.1935,1.528,0.5969,0.7015,0.0142,0.8916,0.06,0.0009,0.3485,0.2367,90.29,PASS
15.1936,24.8064,76.52,1.4580000000000002,,2.6477,0.0142,-0.0062,19.4876,10.2777,2.7483,0.7164,0.8446,-0.01,0.8536,0.0625,0.0056,0.5181,1.2877,115.1391,PASS
12.3818,27.6182,78.68,2.7999,260.506,2.5039,0.0267,-0.0037,16.218,9.5313,2.4065,0.3607,0.4221,-0.008,0.8958,0.0591,-0.0149,1.0108,1.003,113.2791,PASS
19.4136,20.5864,14.71,2.2588,266.512,2.5039,0.0216,-0.0069,27.3648,9.5094,2.1202,0.7461,0.8735,-0.0609,1.0513,0.0591,0.0651,0.9699,0.9945,110.7264,PASS
12.3345,27.6655,78.68,1.4215,,2.6477,0.0138,-0.0051,18.6255,10.3441,1.9457,0.3607,0.4221,-0.0084,1.1045,0.0625,-0.0335,0.5897,0.9808,117.2009,PASS
10.9736,29.0264,13.92,1.2562,261.406,2.4714,0.0122,-0.0056,18.2111,9.4655,2.4929,0.6491,0.7613,-0.0292,0.8588,0.0586,-0.0028,0.2618,0.9692,117.6391,PASS
12.2636,27.7364,14.71,2.3024,265.482,2.5433,0.022,-0.0066,19.7743,10.3933,2.2563,0.7461,0.8735,-0.0689,1.1454,0.06,-0.0614,0.3543,0.9807,109.4255,PASS
15.1718,24.8282,74.21,1.2645,266.69,2.4714,0.0123,-0.0059,20.2521,9.4541,2.1787,0.5614,0.6641,0.0031,1.2084,0.0586,-0.0372,0.2641,0.9723,113.8309,PASS
15.3882,24.6118,13.92,2.0198,265.176,2.4714,0.0194,-0.0064,22.1592,9.8652,1.5038,0.6491,0.7613,0.0034,0.911,0.0586,0.0177,0.2872,0.9593,109.3536,PASS
12.2845,27.7155,13.92,1.331,262.974,2.4714,0.0129,-0.0075,18.9827,9.4543,4.0428,0.6491,0.7613,-0.0038,1.0512,0.0586,-0.0725,0.2697,1.2942,111.1073,PASS
16.2136,23.7864,74.21,2.0322,,2.6477,0.0195,-0.0068,21.1535,10.3001,1.9311,0.5614,0.6641,-0.0048,1.1047,0.0625,-0.0595,0.2608,0.9753,118.2418,PASS
19.4,20.6,76.69,1.1393,266.384,2.5586,0.0111,-0.0054,25.2665,10.7339,1.6885,0.8976,1.0644,-0.0108,0.8471,0.0608,0.0074,4.964,1.3017,112.9673,PASS
10.2491,29.7509,14.55,1.1213,265.14,2.6477,0.0109,-0.005,16.2643,10.077,3.9229,0.9365,1.0959,0.0026,0.9247,0.0625,0.0,4.5787,0.99,113.7318,PASS
16.0055,23.9945,73.32,1.8212,259.02,2.5433,0.0175,-0.0066,23.4847,9.4815,1.9468,0.6716,0.8007,-0.0037,1.1035,0.06,0.0623,1.0247,1.2735,113.5691,PASS
23.2091,16.7909,78.13,19.7458,,2.5586,0.1879,-0.0055,29.5358,10.2926,1.5979,0.9352,1.1086,0.0071,0.8352,0.0608,0.0028,0.3833,1.2793,112.8691,PASS
16.2864,23.7136,14.71,0.6964,,2.6477,0.0068,-0.0057,21.8375,10.2747,3.5884,0.7461,0.8735,-0.0644,0.9084,0.0625,-0.0186,0.2235,0.971,111.3291,PASS
21.4236,18.5764,74.19,1.2543,,2.5433,0.0122,-0.004,30.0601,9.4372,5.858,0.5928,0.6901,0.0038,1.1192,0.06,-0.0828,0.9413,1.2722,135.1991,PASS
15.7082,24.2918,74.21,2.0111,262.482,2.6477,0.0193,-0.0051,21.5957,10.286,1.594,0.5614,0.6641,0.0026,1.0018,0.0625,0.0502,0.2947,0.9682,114.1573,PASS
14.4873,25.5127,13.92,2.1082,261.54200000000003,2.5586,0.0203,-0.0044,22.1353,10.4161,2.5308,0.6491,0.7613,0.0032,0.9198,0.0608,-0.0158,0.4607,1.2848,113.2827,PASS
13.2936,26.7064,73.32,2.5645,259.444,2.5433,0.0245,-0.0062,20.443,10.3131,2.6167,0.6716,0.8007,0.0071,1.1609,0.06,-0.026,0.377,1.3013,115.1164,PASS
31.0864,8.9136,79.48,1.3431,260.67400000000004,2.3691,0.0131,-0.0039,41.2374,9.1952,2.9373,0.6385,0.7584,-0.0026,1.0826,0.0561,-0.0372,0.3267,1.3055,124.3418,PASS
31.0582,8.9418,65.55,1.3188,266.36400000000003,2.5432,0.0128,-0.0017,39.9438,10.3346,1.9024,0.357,0.4184,-0.0095,0.8383,0.0603,0.0307,0.2312,1.273,97.6318,PASS
33.0082,6.9918,76.73,1.1821,260.60400000000004,2.5586,0.0115,-0.0057,44.0701,10.2041,2.1536,0.8007,0.9393,0.0051,0.6609999999999999,0.0608,0.0586,0.326,0.909,123.3564,PASS
23.3964,16.6036,65.55,0.9888,262.978,2.9848,0.0096,-0.0062,29.6268,10.786,1.7168,0.357,0.4184,0.0023,0.687,0.0699,-0.0065,0.8435,1.2923,111.7027,PASS
23.4745,16.5255,74.19,2.1512,265.584,3.165,0.0206,-0.0017,32.6465,10.3635,1.7499,0.5928,0.6901,-0.0103,1.0014,0.0746,0.0632,0.4253,1.2432,108.3645,PASS
10.8082,29.1918,76.52,0.5947,263.738,3.1272,0.0058,-0.005,17.4684,9.5521,6.0832,0.7164,0.8446,-0.0069,0.9782,0.0734,0.0381,4.2943,1.278,129.0582,PASS
29.92,10.08,13.77,0.5697,245.474,2.9848,0.0056,-0.004,40.5205,10.1442,3.6655,0.9046,1.0551,-0.0699,1.3293,0.0699,0.0037,0.3601,1.2695,99.44,PASS
36.0945,3.9055,74.19,1.4389,263.176,2.4714,0.0139999999999999,-0.0068,45.7731,9.1855,2.822,0.5928,0.6901,0.0135,1.0909,0.0586,0.0,0.321,1.2577,121.2555,PASS
13.3473,26.6527,76.52,1.2541,262.826,3.7152,0.0122,-0.0059,20.6385,10.5682,3.5631,0.7164,0.8446,0.0102,0.8703,0.0874,0.0177,0.3355,1.2517,127.0673,PASS
22.3136,17.6864,76.69,1.1415,,3.165,0.0111,-0.0047,27.4474,9.6527,2.8058,0.8976,1.0644,-0.088,0.6671,0.0746,0.0381,0.3854,1.2868,109.6591,PASS
24.9818,15.0182,73.32,1.5756,265.404,3.165,0.0152,-0.0059,33.8496,9.6506,2.0432,0.6716,0.8007,-0.0015,1.4403,0.0746,0.0139999999999999,1.4245,1.2673,108.9618,PASS
24.2064,15.7936,78.13,2.1936,264.93,3.165,0.021,-0.0056,30.2922,10.3046,1.4173,0.9352,1.1086,0.0099,0.8276,0.0746,-0.0279,0.3826,1.2737,104.1591,PASS
33.3364,6.6636,65.55,1.2438,263.388,2.5433,0.0121,-0.0067,43.541,9.7109,4.7847,0.357,0.4184,-0.0698,0.6819,0.06,-0.0214,0.9728,1.295,94.2418,FAIL
29.7891,10.2109,72.29,1.7284,,2.9848,0.0166,-0.0045,39.6865,10.4655,2.4971,0.6135,0.7162,-0.0448,1.2235,0.0699,0.026,0.7696,1.2412,103.0145,PASS
39.1518,-19.1518,76.67,0.9767,265.006,,0.0095,-0.0056,46.9227,9.3766,1.6553,0.8333,0.9836,0.0089,0.8308,,0.0019,0.7521,0.8938,90.3318,PASS
17.7836,22.2164,73.32,1.0448,256.288,3.5363,0.0101,-0.0041,23.5906,9.7499,2.3363,0.6716,0.8007,0.0008,1.0392,0.0831,0.0512,0.8045,1.2675,115.7209,PASS
